fin_year,month,state_code,state_name,district_code,district_name,Approved_Labour_Budget,Average_Wage_rate_per_day_per_person,Average_days_of_employment_provided_per_Household,Differently_abled_persons_worked,Material_and_skilled_Wages,Number_of_Completed_Works,Number_of_GPs_with_NIL_exp,Number_of_Ongoing_Works,Persondays_of_Central_Liability_so_far,SC_persondays,SC_workers_against_active_workers,ST_persondays,ST_workers_against_active_workers,Total_Adm_Expenditure,Total_Exp,Total_Households_Worked,Total_Individuals_Worked,Total_No_of_Active_Job_Cards,Total_No_of_Active_Workers,Total_No_of_HHs_completed_100_Days_of_Wage_Employment,Total_No_of_JobCards_issued,Total_No_of_Workers,Total_No_of_Works_Takenup,Wages,Women_Persondays,percent_of_Category_B_Works,percent_of_Expenditure_on_Agriculture_Allied_Works,percent_of_NRM_Expenditure,percentage_payments_gererated_within_15_days,Remarks
2018-2019,May,11,GUJARAT,1111,GANDHINAGAR,49129,120.132432490679,17,21,284.163826781,714,120,2758,92802,3112,1145,129,46,6.41376,402.062886781,5223,6482,18726,28203,0,40869,72351,3472,111.4853,34197,77,62.23,42.87,145.33,NA
2018-2019,May,11,GUJARAT,1112,AHMADABAD,168954,109.088485961971,32,64,25.7295493,91,208,3994,140155,7352,4461,1177,1262,7.22918,185.8516968,4310,8735,19765,47975,21,117510,289341,4085,152.8929675,59877,83,81.07,44.33,102.56,NA
2018-2019,May,11,GUJARAT,1113,KHEDA,163207,98.0859675956893,17,131,1295.9766707,1570,71,10279,201825,3783,2669,1675,624,16.55,1510.4886748,11786,14782,53929,118749,0,112452,273887,11849,197.9620041,60940,74,83.14,50.35,103.93,NA
2018-2019,May,11,GUJARAT,1128,Botad,311389,60.877360292774,32,35,42.074776918,101,60,1672,202477,8733,2140,343,68,2.87455,168.211979718,6325,13591,17800,51046,35,44229,128558,1773,123.2626528,97062,82,88.09,63.16,132.25,NA
2018-2019,June,11,GUJARAT,1103,SURENDRANAGAR,330857,122.792065279074,35,79,849.465642498,154,95,8393,655524,36237,6103,14038,1310,21.42753,1675.824630498,18414,29746,45351,101349,18,94447,218654,8547,804.931458,219226,85,84.52,27.26,117,NA
2018-2019,June,11,GUJARAT,1123,DOHAD,1372051,163.165360133285,31,1324,1109.489972793,2658,27,32686,1283261,17107,4539,832874,243011,66.16729,3269.494694893,40408,75014,126244,375474,57,357402,976389,35344,2093.8374321,593246,67,95.44,72.93,109.01,NA
2018-2019,June,11,GUJARAT,1127,Morbi,142173,134.777126292592,43,15,47.780966926,132,202,822,88485,10207,1201,675,50,5.88106,172.919567126,2015,4278,4720,13200,3,30404,79301,954,119.2575402,41182,78,99.16,75.97,101.24,NA
2019-2020,Feb,11,GUJARAT,1103,SURENDRANAGAR,1297538,159.135390810005,44,67,1264.874643719,4070,102,2552,999130,44844,5948,11623,1321,88.77513,2943.619203919,22265,39868,52107,111343,612,101875,224396,6622,1589.9694302,367569,80,54.73,49.43,100.55,NA
2019-2020,Feb,11,GUJARAT,1107,KACHCHH,1237775,152.990976965714,59,75,1226.341735928,1589,2,1655,2101476,87300,5133,2320,218,115.15542,4556.565819028,35443,54482,48960,92620,2692,71912,137173,3244,3215.0686631,1011924,42,76.55,77.36,102.72,NA
2019-2020,Feb,11,GUJARAT,1113,KHEDA,1056950,195.734701043835,36,62,257.667331126,2361,64,3125,343445,4699,2447,1786,556,62.91279,992.821165125999,9515,12763,52595,110921,23,117386,277815,5486,672.241043999999,92593,73,59.56,40.59,102.52,NA
2019-2020,Feb,11,GUJARAT,1117,SURAT,1035861,178.036242365628,35,93,969.281199394985,3079,141,4623,938846,8846,2226,851250,160031,114.95492,2755.72225939499,26274,33817,76482,173185,181,176368,383617,7702,1671.48614,393329,80,92.72,69.45,100.43,NA
2019-2020,Feb,11,GUJARAT,1123,DOHAD,3376191,175.711406129029,44,3007,2359.10002082,23857,10,42441,5211755,47675,5158,3203580,306897,269.47587,11786.22388532,116716,197752,179503,466948,572,454278,1132621,66298,9157.64799449997,2333895,70,84.12,70.1,103.18,NA
2019-2020,Feb,11,GUJARAT,1128,Botad,515494,178.428026471527,37,57,79.495363343,804,24,719,379351,10293,2097,144,58,35.24314,791.607006043002,10032,22624,20681,58044,58,49532,140190,1523,676.868502700002,178739,75,79.62,74.47,100.5,NA
2020-2021,Jan,11,GUJARAT,1102,RAJKOT,353247,141.364322181812,36,145,147.44701552,1231,230,1246,348921,33872,3477,1404,217,77.78834,718.48516212,9588,21187,18180,51538,41,106069,303712,2477,493.2498066,163436,67,65.68,57.21,99.91,NA
2020-2021,Jan,11,GUJARAT,1104,BHAVNAGAR,1848901,196.27560125232,39,474,46.635172576,421,230,1248,1840856,56275,5745,7344,712,111.36862,3771.1549747654,46601,122666,55976,160213,373,100126,273535,1669,3613.1511821894,867258,47,87.42,93.31,100.07,NA
2020-2021,Jan,11,GUJARAT,1110,MAHESANA,654679,199.452687050101,48,33,265.58017877,1503,51,1388,668484,44780,5396,414,43,75.92423,1674.81370927,13845,18644,33722,56945,76,98039,171428,2891,1333.3093005,226063,69,74.61,75.21,100.03,NA
2020-2021,Jan,11,GUJARAT,1112,AHMADABAD,608364,191.116730247017,46,135,190.529750675,2105,67,1442,564902,36106,5139,4572,1729,64.20329,1334.355272175,12064,24465,23075,54901,261,117069,275615,3547,1079.6222315,242710,65,48.8,68,100.05,NA
2020-2021,Jan,11,GUJARAT,1121,PORBANDAR,206492,153.243684258901,34,4,57.867484574,223,1,939,206720,55826,6389,6797,1034,41.23333,415.886158674001,6010,10287,11539,28060,38,33112,75332,1162,316.785344100001,119752,50,73.02,69.65,100.23,NA
2023-2024,Jan,11,GUJARAT,1101,JAMNAGAR,495938,220.592118036404,45,24,288.352160088,1079,1,2907,435120,67430,5475,2401,220,135.68481,1383.877394088,9600,15808,22157,40315,248,46046,87046,3986,959.840424,166995,48,34.11,28.65,100.01,NA
2023-2024,Jan,11,GUJARAT,1111,GANDHINAGAR,297511,218.874916369399,39,12,206.258552721,364,23,1811,324343,6777,673,120,15,101.54364,1017.707662721,8153,10003,14667,20484,122,35130,47965,2175,709.90547,141959,49,54.44,10.82,101.78,NA
2023-2024,Jan,11,GUJARAT,1116,BHARUCH,328830,227.834698121977,41,35,638.213327492,1182,8,8342,479813,18282,1920,332692,39673,117.98166,1849.375487592,11440,16727,25209,51483,68,121697,247691,9524,1093.1805001,215576,67,4.66,1.52,100.26,NA
2023-2024,Jan,11,GUJARAT,1117,SURAT,866789,236.768568376119,42,80,3344.865346954,5122,2,17153,1681084,16647,1874,1556411,161830,223.63228,7548.776146954,39431,55792,69582,171576,513,187067,404754,22275,3980.27852,775117,82,8.89,33.35,99.97,NA
2023-2024,Jan,11,GUJARAT,1120,PATAN,739198,202.445502316719,44,295,956.648100687,3918,0,10059,849693,87051,12604,14497,2522,219.68723,2896.500592687,18905,30841,44686,114912,570,219967,513682,13977,1720.165262,309988,87,21.04,34.24,99.98,NA
2023-2024,Jan,11,GUJARAT,1123,DOHAD,9126744,223.590356845294,54,5623,21519.2888386841,25139,0,93434,10661595,92977,6550,7089613,468184,703.95515,46061.5422945841,195305,278422,338797,696376,4929,571432,1223507,118573,23838.2983059,4924364,41,43.14,33.64,99.33,NA
2023-2024,Jan,11,GUJARAT,1128,Botad,638048,203.932681318944,41,56,134.468668248,926,0,1828,418365,15864,1822,573,44,73.46018,1061.111810448,10144,22939,22610,50270,39,52530,119687,2754,853.182962200002,190008,73,8.15,59.29,100,NA
2023-2024,Jan,11,GUJARAT,1129,Chhotaudepur,1262951,239.765694730026,50,394,448.757219528,12037,0,12360,1779022,44718,3083,1406764,121526,264.93225,4979.173927228,35492,50452,74386,143971,248,216886,435225,24397,4265.4844577,667459,85,20.33,11.02,101.45,NA
2023-2024,Jan,11,GUJARAT,1130,ARVALLI,2092439,195.86436897107,54,605,3633.95334115301,3867,0,13385,2611782,110164,7983,735742,48771,180.44749,8929.95116435301,47931,75802,79734,159080,3382,145967,292121,17252,5115.5503332,1270034,74,4.31,54.32,99.99,NA
2023-2024,Jan,11,GUJARAT,1132,DEVBHUMI DWARKA,382619,204.777016122612,33,35,249.594328222,768,11,3177,150720,14107,3294,3452,746,74.25269,632.486936922,4457,7086,17019,31951,5,47810,96721,3945,308.6399187,58668,79,28.06,9.52,99.91,NA
2021-2022,Aug,11,GUJARAT,1108,BANAS KANTHA,1883978,176.323021845752,44,296,968.797115661,1797,70,6321,1489626,419389,35434,118524,19049,108.20919,3703.559883061,33592,50566,85155,164106,461,190578,365607,8118,2626.5535774,760886,70,79.83,76.75,100.15,NA
2021-2022,Aug,11,GUJARAT,1112,AHMADABAD,536205,192.582396640756,50,99,270.992723415,495,40,2579,463795,21185,5072,2243,1687,26.00008,1190.18032991499,9127,18553,23728,54179,245,116553,272284,3074,893.187526499993,201450,64,71.11,77.14,99.93,NA
2021-2022,Aug,11,GUJARAT,1129,Chhotaudepur,2047666,221.206494097338,43,447,340.571162014,2992,0,9244,1531597,23050,4114,1279702,171768,80.69778,3809.260969414,34965,51725,93442,203585,433,225054,478521,12236,3387.9920274,611657,63,75.12,76.17,99.94,NA
2023-2024,March,11,GUJARAT,1102,RAJKOT,426290,215.277307258419,43,68,778.788744856,1647,3,1937,368758,33013,3435,1259,151,105.37919,1678.020227556,8417,16110,17993,46321,67,107799,298071,3584,793.8522927,174437,64,16.64,33.16,99.62,NA
2023-2024,March,11,GUJARAT,1106,JUNAGADH,1126328,225.085535080902,47,455,1803.030153817,5551,7,3036,896827,176385,20351,47426,4828,179.52423,4001.182235517,18751,37912,37467,90917,263,115182,292149,8587,2018.6278517,366282,78,10.26,26.73,100.13,NA
2023-2024,March,11,GUJARAT,1107,KACHCHH,1750761,213.889036109987,39,23,722.690568666001,2598,44,3214,578178,55066,5232,686,181,201.80957,2161.159489866,14598,21073,43783,73838,172,86448,139088,5812,1236.6593512,288034,79,5.39,58.56,100.21,NA
2023-2024,March,11,GUJARAT,1114,PANCH MAHALS,4170933,240.480145075875,56,387,13127.8695771618,21350,13,43417,4547965,160542,9829,875806,49883,794.67926,24859.5016671618,81017,113263,140242,262120,1111,268161,481972,64767,10936.95283,1892389,68,19.18,28.92,100.08,NA
2023-2024,March,11,GUJARAT,1115,VADODARA,333045,238.003939884258,50,13,179.575115695,3058,13,3884,359074,26498,3081,102533,9080,130.71844,1164.903822795,7180,9736,21337,39567,59,126046,237739,6942,854.6102671,142660,72,28.03,0.18,110.2,NA
2023-2024,March,11,GUJARAT,1122,ANAND,691851,204.914728028755,37,51,461.476043121,3633,0,2640,585356,29249,3869,6516,832,201.32195,1862.278648521,15463,23367,31002,52969,169,57559,91043,6273,1199.4806554,302285,71,37.66,24.95,100.03,NA
2023-2024,March,11,GUJARAT,1123,DOHAD,10581146,227.218218923916,56,6112,30522.1545620071,34140,0,91737,12126697,105925,6568,7969633,468862,784.73808,58860.9575797071,213796,303568,339581,697601,6816,572900,1224597,125877,27554.0649377,5599743,42,46.06,31.76,99.41,NA
2023-2024,March,11,GUJARAT,1126,TAPI,1871313,234.388885077455,32,603,2056.705517172,6173,0,11116,1530483,13171,1852,1452409,217754,220.25721,5864.24476717199,47315,66316,103452,228562,227,201331,412860,17289,3587.28203999999,827785,78,23.25,26.39,100.19,NA
2023-2024,March,11,GUJARAT,1133,MAHISAGAR,2466688,207.966562584274,47,780,2569.4186108,6395,6,7300,1939393,70547,7101,749744,66315,233.27435,6835.98191790003,41019,66412,80199,171231,490,158197,332882,13695,4033.28895710003,823394,74,9.01,30.71,100.03,NA
2022-2023,May,11,GUJARAT,1103,SURENDRANAGAR,370290,86.8913693215339,30,34,0.89488,76,250,5258,372900,14165,5035,2912,762,22.02238,346.9351762,12070,21754,44527,80799,9,103500,233943,5334,324.0179162,147685,60,54.9,43,101.11,NA
2022-2023,May,11,GUJARAT,1104,BHAVNAGAR,514520,91.2699025477732,40,86,82.998476904,44,308,4457,503734,16483,4420,3419,467,25.72332,568.479327804,12552,30937,52627,115178,110,97291,268312,4501,459.7575309,244355,75,78.37,78.91,119.08,NA
2022-2023,May,11,GUJARAT,1105,AMRELI,431220,115.436281413779,43,46,39.11662513,25,260,4057,439616,79246,13218,2272,311,26.07498,572.66796803,10086,24700,28466,78829,181,112926,305932,4082,507.4763629,218675,72,76.34,70.16,103.88,NA
2022-2023,May,11,GUJARAT,1107,KACHCHH,345609,106.173854384579,28,24,220.355908517,123,195,5204,345609,26127,4971,710,187,46.30516,633.607464917,12165,17749,45915,77475,74,88119,155414,5327,366.9463964,178038,74,59.82,49.94,100.62,NA
2022-2023,May,11,GUJARAT,1112,AHMADABAD,389511,113.759110234064,50,85,35.589393587,49,149,3972,361567,13741,3598,2263,1387,15.13348,462.038275686999,7209,15643,19616,38393,103,92213,247837,4021,411.315402099999,161365,76,88.21,84.48,99.98,NA
2022-2023,May,11,GUJARAT,1113,KHEDA,273192,150.047103114405,24,42,49.488271962,196,84,13070,272251,4969,1572,1056,393,27.27521,485.268220661999,11181,14588,37255,72517,7,136249,290335,13266,408.504738699999,92839,89,72.66,48.52,100.09,NA
2022-2023,May,11,GUJARAT,1117,SURAT,592131,163.980373937524,24,36,231.759992612003,1334,158,14084,592131,4567,1659,537119,149720,37.23335,1239.971970612,24603,33419,64300,158389,54,185120,403548,15418,970.978628,284405,80,96.13,74.09,100.16,NA
2022-2023,May,11,GUJARAT,1118,VALSAD,312860,114.96710669309,16,3,218.543408078,467,4,12581,312860,2427,1123,279660,105144,34.11587,612.345368078,18531,23167,53772,117906,1,216661,467973,13048,359.68609,193084,76,63.18,52.57,100,NA
2022-2023,May,11,GUJARAT,1120,PATAN,382259,127.583301583481,29,144,541.363315061,289,60,7905,382259,38024,12215,4583,2513,40.88943,1069.951397861,12972,21381,46156,118757,19,219598,518973,8194,487.6986528,150407,89,75.86,66.4,99.99,NA
2022-2023,May,11,GUJARAT,1127,Morbi,74206,133.985399014778,39,0,1.15068,70,211,1283,60900,7818,1053,162,40,4.27863,87.026418,1555,3014,5191,10452,4,32235,81229,1353,81.597108,30566,67,84.31,69.54,100.04,NA
2022-2023,May,11,GUJARAT,1132,DEVBHUMI DWARKA,191904,83.1651757128566,34,30,66.446818067,10,56,3974,191904,22144,3312,3221,791,11.88473,237.928846867,5485,9546,16813,31680,6,49162,117371,3984,159.5972988,87611,76,78.12,63.25,100,NA
2018-2019,Nov,11,GUJARAT,1102,RAJKOT,465501,139.005888538162,41,48,99.655021672,734,192,2661,240136,22539,3277,1346,282,40.90531,474.363512172,5738,11608,17166,51507,127,112639,335885,3395,333.8031805,111483,70,83.11,49.43,100.17,NA
2018-2019,Nov,11,GUJARAT,1104,BHAVNAGAR,830610,171.00285999486,51,222,157.109238935,2901,232,1579,700260,32489,4526,2465,464,60.17696,1414.75082633501,13611,33906,27918,86580,316,62626,188126,4480,1197.46462740001,345508,73,93.07,83.19,103.53,NA
2018-2019,Nov,11,GUJARAT,1108,BANAS KANTHA,1600793,177.336404242443,43,313,1410.101221203,2694,144,13189,1692044,270032,26329,192792,22386,196.92741,4607.638619003,38636,58374,79756,158917,231,151080,305004,15883,3000.6099878,676596,79,64.19,41.34,104.5,NA
2018-2019,Nov,11,GUJARAT,1110,MAHESANA,420633,169.415911856744,40,28,689.214838095,2086,154,1767,454737,36796,5907,105,61,66.852202,1526.463875195,11195,14176,32529,57357,191,76180,143435,3853,770.3968351,139039,68,73.43,61.34,100.25,NA
2018-2019,Nov,11,GUJARAT,1112,AHMADABAD,392823,175.357590127827,47,100,184.33244507,1233,105,3503,390917,26109,4497,4574,1262,51.91247,921.747545669999,8260,16307,20314,48736,536,118462,290648,4736,685.502630599999,165108,81,66.38,49.79,103.48,NA
2018-2019,Nov,11,GUJARAT,1120,PATAN,814960,157.625705946624,35,315,505.537601086,3756,46,6790,822803,77257,14974,12914,2905,52.31051,1854.797148386,23252,37905,52124,136006,110,206625,500423,10546,1296.9490373,300379,82,86.44,53.5,100.78,NA
2018-2019,Nov,11,GUJARAT,1121,PORBANDAR,347810,141.269434882092,47,8,141.9930363,431,32,321,260919,76824,6749,4338,1068,31.59561,542.187443100005,5531,9622,12508,30401,116,32091,75184,752,368.598796800005,148147,32,68.48,67.06,100.12,NA
2019-2020,Aug,11,GUJARAT,1103,SURENDRANAGAR,829356,166.206209540705,38,49,918.139824069,2586,157,3676,571593,29047,5876,7624,1323,34.29678,1902.459663369,14964,27129,51352,110171,130,99426,220502,6262,950.0230593,220077,82,64.03,59.25,100.73,NA
2019-2020,Aug,11,GUJARAT,1104,BHAVNAGAR,698893,177.917071055086,49,389,15.1366895,395,335,1210,880317,38023,4848,3839,550,26.42882,1607.7997319,17777,42501,34563,103617,303,70276,206003,1605,1566.2342224,444895,57,94.4,94.47,118.34,NA
2019-2020,Aug,11,GUJARAT,1112,AHMADABAD,311647,168.30433253227,44,90,72.015742934,1356,170,2807,295857,20659,4720,4713,1756,21.65714,591.613032033999,6707,13541,22306,53573,99,121165,294448,4163,497.940149099999,130951,83,65.23,71.11,100.02,NA
2019-2020,Aug,11,GUJARAT,1116,BHARUCH,224108,185.535635302243,39,17,46.1993738,903,259,1639,150574,5221,1710,115625,34752,19.00433,344.5721313,3856,5580,19312,44928,61,115001,247791,2542,279.3684275,70253,54,53.2,55.74,101.87,NA
2019-2020,Aug,11,GUJARAT,1118,VALSAD,431155,194.932453339542,25,1,25.38039094,801,155,1872,339313,7777,1263,299083,101597,33.47631,720.28785634,13432,16610,46329,114645,10,200923,481426,2673,661.4311554,208326,42,78.82,78.04,100,NA
2019-2020,Aug,11,GUJARAT,1125,NAVSARI  ,745135,190.454067091344,22,36,100.297821704,2086,43,2799,447241,2819,1049,270187,71969,69.79095,1021.877445904,20251,22179,61063,96130,4,132345,210001,4885,851.7886742,304648,71,47.96,43.03,100.02,NA
2019-2020,Aug,11,GUJARAT,1129,Chhotaudepur,914360,196.902879625532,41,624,222.273790402,6077,6,15844,1710587,29401,5064,1374261,188411,49.762,3640.230851902,41684,65764,99201,224240,311,203601,453608,21921,3368.1950615,672314,63,62.59,55.43,102.31,NA
2021-2022,June,11,GUJARAT,1101,JAMNAGAR,377817,177.35078602119,45,29,118.323269681,116,2,1931,392165,52368,6477,2577,332,17.44332,831.274299681,8591,15056,23335,52244,162,52343,118457,2047,695.50771,161525,77,82.33,83.74,100,NA
2021-2022,June,11,GUJARAT,1107,KACHCHH,839850,113.176551092952,41,36,1025.405672725,5,16,3282,894321,38116,5902,1284,194,12.96918,2050.536516225,21725,32873,51100,93766,556,86900,154087,3287,1012.1616635,448162,45,78.72,79.03,100.04,NA
2021-2022,June,11,GUJARAT,1109,SABAR KANTHA,1100026,174.283430649735,35,123,103.145117891,512,1,6564,973320,177695,27911,347297,59035,22.81984,1822.300445091,27281,43539,67805,155905,329,154062,337354,7076,1696.3354872,514527,75,77.29,77.1,100.06,NA
2021-2022,June,11,GUJARAT,1116,BHARUCH,350336,191.799992929749,28,17,474.032314963,254,13,3085,183869,9280,1769,116431,35719,9.76398,836.457023963,6347,8409,21784,45665,28,128104,263632,3339,352.660729,91835,46,35.57,49.36,100.49,NA
2021-2022,June,11,GUJARAT,1120,PATAN,844295,147.679157007646,40,281,155.502652441,332,41,2528,624632,74475,13531,13651,2799,26.00818,1103.962104441,15491,27290,49103,130154,276,217054,512027,2860,922.451272,281005,87,89.19,84.88,100,NA
2021-2022,June,11,GUJARAT,1122,ANAND,708980,157.259108413579,25,20,104.058378955,167,11,1934,257025,20250,5431,5223,1274,14.41031,522.663912355,10175,14926,34053,73833,13,202340,374240,2101,404.1952234,129049,72,75.97,70.76,100,NA
2021-2022,June,11,GUJARAT,1133,MAHISAGAR,1081466,138.241499549455,52,691,851.3883985,612,5,4894,2246168,82609,7242,792530,65452,26.58612,3983.11084409999,42813,72674,73634,170246,944,153498,340363,5506,3105.13632559999,921745,47,87.92,90.45,100.15,NA
2020-2021,April,11,GUJARAT,1103,SURENDRANAGAR,18283,108.966380582737,20,3,0,140,447,2545,18293,1205,5987,157,1313,0.44616,20.37938,872,1364,52136,111248,0,103556,226705,2685,19.93322,6265,61,75.53,65.81,99.9,NA
2020-2021,April,11,GUJARAT,1116,BHARUCH,12199,90.8025247971145,11,8,0,105,461,1600,12199,536,1779,8990,34575,1.7469,12.8239,1076,1424,20284,45025,0,119637,253057,1705,11.077,5590,52,25.37,4.74,100,NA
2020-2021,April,11,GUJARAT,1119,DANG,32275,85.38949651433,14,32,0,160,37,2733,32275,7,52,31267,72395,12.1597,39.71916,2250,3252,33392,74149,0,46778,101070,2893,27.55946,14047,46,82.3,73.71,100,NA
2020-2021,April,11,GUJARAT,1122,ANAND,21773,50.8258218894962,11,7,0,79,290,1403,21773,1934,5473,853,1379,16.02927,27.0955762,1874,2605,40527,80715,0,197764,366156,1482,11.0663062,7341,83,86.43,24.58,100,NA
2020-2021,April,11,GUJARAT,1123,DOHAD,114570,268.769957493235,9,333,0,1898,121,52210,114570,750,6269,64315,388096,7.75912,315.6888603,12378,17962,241222,599806,0,473098,1163349,54108,307.9297403,48029,66,35.41,30.65,99.91,NA
2020-2021,April,11,GUJARAT,1127,Morbi,4886,10.6093204680764,13,0,0,4,333,777,4871,829,1296,164,80,0,0.51678,369,728,5597,14950,0,31825,81613,781,0.51678,2417,47,58.76,49.61,100,NA
2020-2021,April,11,GUJARAT,1128,Botad,15425,1.54152823920266,16,5,0.128,10,177,715,16555,445,2411,20,64,1.94248,2.32568,1010,1952,22721,64507,0,50135,141724,725,0.2552,7917,78,35.32,27.04,100,NA
2019-2020,May,11,GUJARAT,1113,KHEDA,234133,241.039765774791,18,44,155.463603357,686,198,3152,57893,650,2452,174,571,13.06474,308.073494957,3056,3999,52187,110814,0,115044,275508,3838,139.5451516,18432,66,55.26,39.97,105.13,NA
2019-2020,May,11,GUJARAT,1116,BHARUCH,89609,160.057794874603,30,16,43.3966044,229,365,1886,91310,2797,1705,69715,34721,3.26658,192.8119569,2977,4323,19254,44856,8,114806,247555,2115,146.1487725,43913,57,57.66,57.92,101.59,NA
2019-2020,May,11,GUJARAT,1119,DANG,313513,145.54150429229,33,44,12.653565316,603,1,3983,376722,333,45,367044,76009,10.31056,571.250991116,11322,16947,34522,77760,10,46438,101905,4586,548.2868658,172714,38,83.58,77.64,100.19,NA
2019-2020,May,11,GUJARAT,1124,NARMADA,311874,156.627215215942,17,504,389.613777928,2049,32,5358,655523,15531,4720,601086,194662,9.88956,1426.230757928,38324,59401,81665,213189,4,123507,311211,7407,1026.72742,338717,24,56.68,56.54,101.62,NA
2019-2020,March,11,GUJARAT,1103,SURENDRANAGAR,1337672,174.915868817198,45,67,1388.160721419,4175,85,2458,1030257,45593,5910,11774,1311,99.77311,3290.016814019,22672,40708,51867,110661,626,101766,223900,6633,1802.0829826,379010,80,53.32,48.06,100.53,NA
2019-2020,March,11,GUJARAT,1107,KACHCHH,1326188,154.464996415034,59,76,1479.754850078,1970,2,1296,2111596,88027,5114,2320,218,119.51869,4860.950225778,35484,54544,48927,92526,2709,71904,137130,3266,3261.6766857,1016263,42,76.02,76.96,102.71,NA
2019-2020,March,11,GUJARAT,1110,MAHESANA,830376,197.323094619345,51,39,630.874124895,2043,150,1588,716883,40811,5861,149,62,61.58138,2107.031225295,14026,18776,37257,63774,531,83341,152744,3631,1414.5757204,243300,74,82.18,65.53,100.41,NA
2019-2020,March,11,GUJARAT,1117,SURAT,1101979,201.831337146672,36,95,1160.63503442499,3417,125,4498,988635,9570,2224,894421,159915,123.8354,3279.84567442499,26838,34590,76457,173069,494,176352,383494,7915,1995.37524,412985,80,93.07,69.43,100.51,NA
2019-2020,March,11,GUJARAT,1125,NAVSARI  ,1201426,190.266589022044,31,56,776.209454072,3874,6,2682,938335,8207,1075,584190,72908,132.16032,2693.707772172,29807,33022,62235,97378,40,134253,212065,6556,1785.3379981,645193,71,38.8,43.89,100.24,NA
2019-2020,March,11,GUJARAT,1129,Chhotaudepur,2298892,196.958388705186,48,783,1255.820630779,13133,0,10632,2491940,49968,5042,1980039,187488,166.73809,6330.643592279,51564,82515,99724,223421,910,206684,456622,23765,4908.0848715,952695,64,58.56,47.44,101.87,NA
